timestamp_s,y_position_mm,extrusion_steps_s
367909.924165,0.010,0.0
367909.925223,0.010,0.0
367909.926213,0.010,0.0
367909.927224,0.010,0.0
367909.928213,0.010,0.0
367909.929225,0.010,0.0
367909.930213,0.010,0.0
367909.931224,0.010,0.0
367909.932190,0.010,0.0
367909.933223,0.010,0.0
367909.934213,0.010,0.0
367909.935223,0.010,0.0
367909.936212,0.010,0.0
367909.937182,0.010,0.0
367909.938208,0.010,0.0
367909.939207,0.010,0.0
367909.940164,0.010,0.0
367909.941225,0.010,0.0
367909.942179,0.010,0.0
367909.943172,0.010,0.0
367909.944213,0.010,0.0
367909.945226,0.010,0.0
367909.946214,0.010,0.0
367909.947224,0.010,0.0
367909.948179,0.010,0.0
367909.949181,0.010,0.0
367909.950212,0.010,0.0
367909.951184,0.010,0.0
367909.952198,0.010,0.0
367909.953218,0.010,0.0
367909.954207,0.010,0.0
367909.955218,0.010,0.0
367909.956176,0.010,0.0
367909.957225,0.010,0.0
367909.958187,0.010,0.0
367909.959218,0.010,0.0
367909.960171,0.010,0.0
367909.961227,0.010,0.0
367909.962215,0.010,0.0
367909.963246,0.010,0.0
367909.964213,0.010,0.0
367909.965223,0.010,0.0
367909.966212,0.010,0.0
367909.967223,0.010,0.0
367909.968212,0.010,0.0
367909.969223,0.010,0.0
367909.970212,0.010,0.0
367909.971223,0.010,0.0
367909.972213,0.010,0.0
367909.973223,0.010,0.0
367909.974213,0.010,0.0
367909.975188,0.010,0.0
367909.976175,0.010,0.0
367909.977223,0.010,0.0
367909.978213,0.010,0.0
367909.979245,0.010,0.0
367909.980212,0.010,0.0
367909.981224,0.010,0.0
367909.982213,0.010,0.0
367909.983224,0.010,0.0
367909.984213,0.010,0.0
367909.985247,0.010,0.0
367909.986211,0.010,0.0
367909.987224,0.010,0.0
367909.988212,0.010,0.0
367909.989184,0.010,0.0
367909.990218,0.010,0.0
367909.991221,0.010,0.0
367909.992213,0.010,0.0
367909.993224,0.010,0.0
367909.994211,0.010,0.0
367909.995225,0.010,0.0
367909.996202,0.010,0.0
367909.997219,0.010,0.0
367909.998207,0.010,0.0
367909.999218,0.010,0.0
367910.000166,0.010,0.0
367910.001224,0.010,0.0
367910.002212,0.010,0.0
367910.003246,0.010,0.0
367910.004212,0.010,0.0
367910.005223,0.010,0.0
367910.006213,0.010,0.0
367910.007223,0.010,0.0
367910.008211,0.010,0.0
367910.009224,0.010,0.0
367910.010212,0.010,0.0
367910.011224,0.010,0.0
367910.012176,0.010,0.0
367910.013184,0.010,0.0
367910.014219,0.010,0.0
367910.015176,0.010,0.0
367910.016181,0.010,0.0
367910.017177,0.010,0.0
367910.018223,0.010,0.0
367910.019176,0.010,0.0
367910.020182,0.010,0.0
367910.021175,0.010,0.0
367910.022225,0.010,0.0
367910.023177,0.010,0.0
367910.024182,0.010,0.0
367910.025175,0.010,0.0
367910.026184,0.010,0.0
367910.027175,0.010,0.0
367910.028180,0.010,0.0
367910.029169,0.010,0.0
367910.030213,0.010,0.0
367910.031166,0.010,0.0
367910.032163,0.010,0.0
367910.033166,0.010,0.0
367910.034171,0.010,0.0
367910.035167,0.010,0.0
367910.036162,0.010,0.0
367910.037167,0.010,0.0
367910.038213,0.010,0.0
367910.039165,0.010,0.0
367910.040175,0.010,0.0
367910.041165,0.010,0.0
367910.042165,0.010,0.0
367910.043164,0.010,0.0
367910.044161,0.010,0.0
367910.045166,0.010,0.0
367910.046213,0.010,0.0
367910.047213,0.010,0.0
367910.048162,0.010,0.0
367910.049182,0.010,0.0
367910.050212,0.010,0.0
367910.051224,0.010,0.0
367910.052212,0.010,0.0
367910.053223,0.010,0.0
367910.054215,0.010,0.0
367910.055223,0.010,0.0
367910.056165,0.010,0.0
367910.057224,0.010,0.0
367910.058213,0.010,0.0
367910.059223,0.010,0.0
367910.060214,0.010,0.0
367910.061224,0.010,0.0
367910.062213,0.010,0.0
367910.063246,0.010,0.0
367910.064212,0.010,0.0
367910.065224,0.010,0.0
367910.066214,0.010,0.0
367910.067183,0.010,0.0
367910.068212,0.010,0.0
367910.069185,0.010,0.0
367910.070214,0.010,0.0
367910.071224,0.010,0.0
367910.072178,0.010,0.0
367910.073217,0.010,0.0
367910.074208,0.010,0.0
367910.075184,0.010,0.0
367910.076207,0.010,0.0
367910.077224,0.010,0.0
367910.078212,0.010,0.0
367910.079247,0.010,0.0
367910.080212,0.010,0.0
367910.081223,0.010,0.0
367910.082211,0.010,0.0
367910.083221,0.010,0.0
367910.084213,0.010,0.0
367910.085223,0.010,0.0
367910.086211,0.010,0.0
367910.087223,0.010,0.0
367910.088165,0.010,0.0
367910.089223,0.010,0.0
367910.090211,0.010,0.0
367910.091224,0.010,0.0
367910.092197,0.010,0.0
367910.093223,0.010,0.0
367910.094211,0.010,0.0
367910.095225,0.010,0.0
367910.096165,0.010,0.0
367910.097224,0.010,0.0
367910.098211,0.010,0.0
367910.099224,0.010,0.0
367910.100215,0.010,0.0
367910.101247,0.010,0.0
367910.102214,0.010,0.0
367910.103184,0.010,0.0
367910.104212,0.010,0.0
367910.105223,0.010,0.0
367910.106211,0.010,0.0
367910.107224,0.010,0.0
367910.108220,0.010,0.0
367910.109161,0.010,0.0
367910.110171,0.010,0.0
367910.111156,0.010,0.0
367910.112203,0.010,0.0
367910.113224,0.010,0.0
367910.114213,0.010,0.0
367910.115225,0.010,0.0
367910.116212,0.010,0.0
367910.117222,0.010,0.0
367910.118214,0.010,0.0
367910.119224,0.010,0.0
367910.120195,0.010,0.0
367910.121223,0.010,0.0
367910.122213,0.010,0.0
367910.123223,0.010,0.0
367910.124179,0.010,0.0
367910.125217,0.010,0.0
367910.126207,0.010,0.0
367910.127184,0.010,0.0
367910.128207,0.010,0.0
367910.129223,0.010,0.0
367910.130214,0.010,0.0
367910.131223,0.010,0.0
367910.132213,0.010,0.0
367910.133223,0.010,0.0
367910.134213,0.010,0.0
367910.135224,0.010,0.0
367910.136183,0.010,0.0
367910.137225,0.010,0.0
367910.138207,0.010,0.0
367910.139219,0.010,0.0
367910.140206,0.010,0.0
367910.141224,0.010,0.0
367910.142213,0.010,0.0
367910.143184,0.010,0.0
367910.144213,0.010,0.0
367910.145223,0.010,0.0
367910.146212,0.010,0.0
367910.147224,0.010,0.0
367910.148213,0.010,0.0
367910.149224,0.010,0.0
367910.150211,0.010,0.0
367910.151224,0.010,0.0
367910.152212,0.010,0.0
367910.153223,0.010,0.0
367910.154213,0.010,0.0
367910.155223,0.010,0.0
367910.156212,0.010,0.0
367910.157223,0.010,0.0
367910.158200,0.010,0.0
367910.159189,0.010,0.0
367910.160164,0.010,0.0
367910.161188,0.010,0.0
367910.162172,0.010,0.0
367910.163178,0.010,0.0
367910.164166,0.010,0.0
367910.165235,0.010,0.0
367910.166172,0.010,0.0
367910.167161,0.010,0.0
367910.168169,0.010,0.0
367910.169178,0.010,0.0
367910.170171,0.010,0.0
367910.171226,0.010,0.0
367910.172212,0.010,0.0
367910.173225,0.010,0.0
367910.174214,0.010,0.0
367910.175220,0.010,0.0
367910.176173,0.010,0.0
367910.177224,0.010,0.0
367910.178214,0.010,0.0
367910.179223,0.010,0.0
367910.180192,0.010,0.0
367910.181210,0.010,0.0
367910.182185,0.010,0.0
367910.183149,0.010,0.0
367910.184160,0.010,0.0
367910.185166,0.010,0.0
367910.186209,0.010,0.0
367910.187217,0.010,0.0
367910.188207,0.010,0.0
367910.189223,0.010,0.0
367910.190214,0.010,0.0
367910.191223,0.010,0.0
367910.192188,0.010,0.0
367910.193222,0.010,0.0
367910.194213,0.010,0.0
367910.195224,0.010,0.0
367910.196215,0.010,0.0
367910.197222,0.010,0.0
367910.198214,0.010,0.0
367910.199245,0.010,0.0
367910.200212,0.010,0.0
367910.201223,0.010,0.0
367910.202213,0.010,0.0
367910.203224,0.010,0.0
367910.204214,0.010,0.0
367910.205223,0.010,0.0
367910.206213,0.010,0.0
367910.207223,0.010,0.0
367910.208150,0.010,0.0
367910.209222,0.010,0.0
367910.210213,0.010,0.0
367910.211245,0.010,0.0
367910.212197,0.010,0.0
367910.213184,0.010,0.0
367910.214213,0.010,0.0
367910.215222,0.010,0.0
367910.216214,0.010,0.0
367910.217223,0.010,0.0
367910.218213,0.010,0.0
367910.219223,0.010,0.0
367910.220213,0.010,0.0
367910.221223,0.010,0.0
367910.222213,0.010,0.0
367910.223223,0.010,0.0
367910.224165,0.010,0.0
367910.225224,0.010,0.0
367910.226213,0.010,0.0
367910.227223,0.010,0.0
367910.228213,0.010,0.0
367910.229217,0.010,0.0
367910.230213,0.010,0.0
367910.231216,0.010,0.0
367910.232196,0.010,0.0
367910.233217,0.010,0.0
367910.234213,0.010,0.0
367910.235217,0.010,0.0
367910.236212,0.010,0.0
367910.237172,0.010,0.0
367910.238212,0.010,0.0
367910.239217,0.010,0.0
367910.240172,0.010,0.0
367910.241158,0.010,0.0
367910.242162,0.010,0.0
367910.243207,0.010,0.0
367910.244163,0.010,0.0
367910.245213,0.010,0.0
367910.246212,0.010,0.0
367910.247213,0.010,0.0
367910.248169,0.010,0.0
367910.249213,0.010,0.0
367910.250212,0.010,0.0
367910.251212,0.010,0.0
367910.252172,0.010,0.0
367910.253214,0.010,0.0
367910.254214,0.010,0.0
367910.255165,0.010,0.0
367910.256161,0.010,0.0
367910.257213,0.010,0.0
367910.258213,0.010,0.0
367910.259213,0.010,0.0
367910.260162,0.010,0.0
367910.261213,0.010,0.0
367910.262213,0.010,0.0
367910.263213,0.010,0.0
367910.264162,0.010,0.0
367910.265213,0.010,0.0
367910.266213,0.010,0.0
367910.267212,0.010,0.0
367910.268172,0.010,0.0
367910.269213,0.010,0.0
367910.270213,0.010,0.0
367910.271165,0.010,0.0
367910.272162,0.010,0.0
367910.273164,0.010,0.0
367910.274213,0.010,0.0
367910.275213,0.010,0.0
367910.276162,0.010,0.0
367910.277154,0.010,0.0
367910.278214,0.010,0.0
367910.279168,0.010,0.0
367910.280162,0.010,0.0
367910.281213,0.010,0.0
367910.282213,0.010,0.0
367910.283212,0.010,0.0
367910.284562,0.010,0.0
367910.285175,0.010,0.0
367910.286276,0.010,0.0
367910.287213,0.010,0.0
367910.288182,0.010,0.0
367910.289214,0.010,0.0
367910.290246,0.010,0.0
367910.291220,0.010,0.0
367910.292181,0.010,0.0
367910.293213,0.010,0.0
367910.294223,0.010,0.0
367910.295220,0.010,0.0
367910.296178,0.010,0.0
367910.297161,0.010,0.0
367910.298185,0.010,0.0
367910.299214,0.010,0.0
367910.300180,0.010,0.0
367910.301214,0.010,0.0
367910.302224,0.010,0.0
367910.303212,0.010,0.0
367910.304181,0.010,0.0
367910.305213,0.010,0.0
367910.306223,0.010,0.0
367910.307211,0.010,0.0
367910.308173,0.010,0.0
367910.309166,0.010,0.0
367910.310166,0.010,0.0
367910.311165,0.010,0.0
367910.312180,0.010,0.0
367910.313212,0.010,0.0
367910.314246,0.010,0.0
367910.315212,0.010,0.0
367910.316182,0.010,0.0
367910.317212,0.010,0.0
367910.318223,0.010,0.0
367910.319213,0.010,0.0
367910.320181,0.010,0.0
367910.321213,0.010,0.0
367910.322184,0.010,0.0
367910.323213,0.010,0.0
367910.324182,0.010,0.0
367910.325213,0.010,0.0
367910.326223,0.010,0.0
367910.327213,0.010,0.0
367910.328180,0.010,0.0
367910.329211,0.010,0.0
367910.330223,0.010,0.0
367910.331214,0.010,0.0
367910.332208,0.010,0.0
367910.333207,0.010,0.0
367910.334185,0.010,0.0
367910.335229,0.010,0.0
367910.336182,0.010,0.0
367910.337210,0.010,0.0
367910.338241,0.010,0.0
367910.339207,0.010,0.0
367910.340181,0.010,0.0
367910.341213,0.010,0.0
367910.342223,0.010,0.0
367910.343222,0.010,0.0
367910.344182,0.010,0.0
367910.345213,0.010,0.0
367910.346223,0.010,0.0
367910.347214,0.010,0.0
367910.348182,0.010,0.0
367910.349219,0.010,0.0
367910.350221,0.010,0.0
367910.351212,0.010,0.0
367910.352181,0.010,0.0
367910.353203,0.010,0.0
367910.354162,0.010,0.0
367910.355157,0.010,0.0
367910.356155,0.010,0.0
367910.357152,0.010,0.0
367910.358203,0.010,0.0
367910.359151,0.010,0.0
367910.360156,0.010,0.0
367910.361159,0.010,0.0
367910.362162,0.010,0.0
367910.363155,0.010,0.0
367910.364153,0.010,0.0
367910.365155,0.010,0.0
367910.366162,0.010,0.0
367910.367151,0.010,0.0
367910.368153,0.010,0.0
367910.369152,0.010,0.0
367910.370163,0.010,0.0
367910.371152,0.010,0.0
367910.372153,0.010,0.0
367910.373151,0.010,0.0
367910.374160,0.010,0.0
367910.375151,0.010,0.0
367910.376153,0.010,0.0
367910.377165,0.010,0.0
367910.378165,0.010,0.0
367910.379163,0.010,0.0
367910.380154,0.010,0.0
367910.381154,0.010,0.0
367910.382161,0.010,0.0
367910.383155,0.010,0.0
367910.384153,0.010,0.0
367910.385155,0.010,0.0
367910.386163,0.010,0.0
367910.387154,0.010,0.0
367910.388153,0.010,0.0
367910.389152,0.010,0.0
367910.390161,0.010,0.0
367910.391151,0.010,0.0
367910.392153,0.010,0.0
367910.393152,0.010,0.0
367910.394161,0.010,0.0
367910.395151,0.010,0.0
367910.396153,0.010,0.0
367910.397155,0.010,0.0
367910.398163,0.010,0.0
367910.399154,0.010,0.0
367910.400154,0.010,0.0
367910.401152,0.010,0.0
367910.402160,0.010,0.0
367910.403151,0.010,0.0
367910.404155,0.010,0.0
367910.405155,0.010,0.0
367910.406163,0.010,0.0
367910.407155,0.010,0.0
367910.408153,0.010,0.0
367910.409152,0.010,0.0
367910.410162,0.010,0.0
367910.411152,0.010,0.0
367910.412154,0.010,0.0
367910.413140,0.010,0.0
367910.414160,0.010,0.0
367910.415159,0.010,0.0
367910.416154,0.010,0.0
367910.417153,0.010,0.0
367910.418160,0.010,0.0
367910.419155,0.010,0.0
367910.420153,0.010,0.0
367910.421155,0.010,0.0
367910.422160,0.010,0.0
367910.423155,0.010,0.0
367910.424154,0.010,0.0
367910.425152,0.010,0.0
367910.426161,0.010,0.0
367910.427292,0.010,0.0
367910.428174,0.010,0.0
367910.429223,0.010,0.0
367910.430182,0.010,0.0
367910.431223,0.010,0.0
367910.432195,0.010,0.0
367910.433224,0.010,0.0
367910.434214,0.010,0.0
367910.435225,0.010,0.0
367910.436199,0.010,0.0
367910.437224,0.010,0.0
367910.438213,0.010,0.0
367910.439223,0.010,0.0
367910.440168,0.010,0.0
367910.441246,0.010,0.0
367910.442214,0.010,0.0
367910.443224,0.010,0.0
367910.444201,0.010,0.0
367910.445223,0.010,0.0
367910.446213,0.010,0.0
367910.447225,0.010,0.0
367910.448155,0.010,0.0
367910.449219,0.010,0.0
367910.450168,0.010,0.0
367910.451217,0.010,0.0
367910.452207,0.010,0.0
367910.453224,0.010,0.0
367910.454213,0.010,0.0
367910.455184,0.010,0.0
367910.456212,0.010,0.0
367910.457185,0.010,0.0
367910.458214,0.010,0.0
367910.459184,0.010,0.0
367910.460165,0.010,0.0
367910.461223,0.010,0.0
367910.462212,0.010,0.0
367910.463223,0.010,0.0
367910.464193,0.010,0.0
367910.465223,0.010,0.0
367910.466214,0.010,0.0
367910.467224,0.010,0.0
367910.468212,0.010,0.0
367910.469223,0.010,0.0
367910.470211,0.010,0.0
367910.471187,0.010,0.0
367910.472215,0.010,0.0
367910.473224,0.010,0.0
367910.474213,0.010,0.0
367910.475225,0.010,0.0
367910.476212,0.010,0.0
367910.477224,0.010,0.0
367910.478213,0.010,0.0
367910.479223,0.010,0.0
367910.480196,0.010,0.0
367910.481223,0.010,0.0
367910.482213,0.010,0.0
367910.483246,0.010,0.0
367910.484212,0.010,0.0
367910.485184,0.010,0.0
367910.486166,0.010,0.0
367910.487224,0.010,0.0
367910.488158,0.010,0.0
367910.489175,0.010,0.0
367910.490156,0.010,0.0
367910.491181,0.010,0.0
367910.492166,0.010,0.0
367910.493224,0.010,0.0
367910.494213,0.010,0.0
367910.495223,0.010,0.0
367910.496197,0.010,0.0
367910.497224,0.010,0.0
367910.498213,0.010,0.0
367910.499223,0.010,0.0
367910.500213,0.010,0.0
367910.501183,0.010,0.0
367910.502166,0.010,0.0
367910.503185,0.010,0.0
367910.504213,0.010,0.0
367910.505223,0.010,0.0
367910.506214,0.010,0.0
367910.507223,0.010,0.0
367910.508212,0.010,0.0
367910.509223,0.010,0.0
367910.510213,0.010,0.0
367910.511184,0.010,0.0
367910.512196,0.010,0.0
367910.513184,0.010,0.0
367910.514213,0.010,0.0
367910.515223,0.010,0.0
367910.516166,0.010,0.0
367910.517224,0.010,0.0
367910.518212,0.010,0.0
367910.519185,0.010,0.0
367910.520171,0.010,0.0
367910.521219,0.010,0.0
367910.522208,0.010,0.0
367910.523240,0.010,0.0
367910.524175,0.010,0.0
367910.525232,0.010,0.0
367910.526210,0.010,0.0
367910.527245,0.010,0.0
367910.528207,0.010,0.0
367910.529218,0.010,0.0
367910.530206,0.010,0.0
367910.531192,0.010,0.0
367910.532212,0.010,0.0
367910.533224,0.010,0.0
367910.534166,0.010,0.0
367910.535198,0.010,0.0
367910.536194,0.010,0.0
367910.537174,0.010,0.0
367910.538207,0.010,0.0
367910.539190,0.010,0.0
367910.540185,0.010,0.0
367910.541195,0.010,0.0
367910.542239,0.010,0.0
367910.543195,0.010,0.0
367910.544223,0.010,0.0
367910.545196,0.010,0.0
367910.546238,0.010,0.0
367910.547196,0.010,0.0
367910.548184,0.010,0.0
367910.549196,0.010,0.0
367910.550221,0.010,0.0
367910.551195,0.010,0.0
367910.552221,0.010,0.0
367910.553195,0.010,0.0
367910.554223,0.010,0.0
367910.555196,0.010,0.0
367910.556184,0.010,0.0
367910.557191,0.010,0.0
367910.558224,0.010,0.0
367910.559195,0.010,0.0
367910.560194,0.010,0.0
367910.561191,0.010,0.0
367910.562214,0.010,0.0
367910.563186,0.010,0.0
367910.564212,0.010,0.0
367910.565186,0.010,0.0
367910.566213,0.010,0.0
367910.567185,0.010,0.0
367910.568196,0.010,0.0
367910.569186,0.010,0.0
367910.570211,0.010,0.0
367910.571185,0.010,0.0
367910.572166,0.010,0.0
367910.573186,0.010,0.0
367910.574213,0.010,0.0
367910.575185,0.010,0.0
367910.576191,0.010,0.0
367910.577184,0.010,0.0
367910.578213,0.010,0.0
367910.579184,0.010,0.0
367910.580213,0.010,0.0
367910.581184,0.010,0.0
367910.582213,0.010,0.0
367910.583185,0.010,0.0
367910.584192,0.010,0.0
367910.585186,0.010,0.0
367910.586212,0.010,0.0
367910.587186,0.010,0.0
367910.588214,0.010,0.0
367910.589190,0.010,0.0
367910.590214,0.010,0.0
367910.591185,0.010,0.0
367910.592197,0.010,0.0
367910.593186,0.010,0.0
367910.594213,0.010,0.0
367910.595184,0.010,0.0
367910.596213,0.010,0.0
367910.597184,0.010,0.0
367910.598214,0.010,0.0
367910.599184,0.010,0.0
367910.600212,0.010,0.0
367910.601183,0.010,0.0
367910.602213,0.010,0.0
367910.603184,0.010,0.0
367910.604179,0.010,0.0
367910.605185,0.010,0.0
367910.606214,0.010,0.0
367910.607186,0.010,0.0
367910.608212,0.010,0.0
367910.609185,0.010,0.0
367910.610216,0.010,0.0
367910.611186,0.010,0.0
367910.612169,0.010,0.0
367910.613224,0.010,0.0
367910.614213,0.010,0.0
367910.615223,0.010,0.0
367910.616213,0.010,0.0
367910.617223,0.010,0.0
367910.618213,0.010,0.0
367910.619173,0.010,0.0
367910.620205,0.010,0.0
367910.621185,0.010,0.0
367910.622207,0.010,0.0
367910.623184,0.010,0.0
367910.624164,0.010,0.0
